file,timestamp,view,background,threshold,n_det,omega_count,omega_score,flags,note
cap_000604,2026-09-11T15:05:12.373,horizontal,,,0,6,0.8875,YOLO-omega,
cap_000605,2026-09-11T15:05:12.466,horizontal,,,0,6,0.8946,YOLO-omega,
cap_000606,2026-09-11T15:05:12.564,horizontal,,,0,6,0.9245,YOLO-omega,
cap_000607,2026-09-11T15:05:12.657,horizontal,,,0,6,0.9378,YOLO-omega,
cap_000608,2026-09-11T15:05:12.785,horizontal,,,0,6,0.9340,YOLO-omega,
cap_000609,2026-09-11T15:05:12.884,horizontal,,,0,6,0.9315,YOLO-omega,
cap_000610,2026-09-11T15:05:13.011,horizontal,,,0,6,0.9411,YOLO-omega,
cap_000611,2026-09-11T15:05:13.140,horizontal,,,0,6,0.9453,YOLO-omega,
cap_000612,2026-09-11T15:05:13.235,horizontal,,,0,6,0.9348,YOLO-omega,
cap_000613,2026-09-11T15:05:13.364,horizontal,,,0,6,0.9263,YOLO-omega,
cap_000614,2026-09-11T15:05:13.464,horizontal,,,0,7,0.9273,YOLO-omega,
cap_000615,2026-09-11T15:05:13.584,horizontal,,,0,6,0.9240,YOLO-omega,
cap_000616,2026-09-11T15:05:13.685,horizontal,,,0,7,0.9186,YOLO-omega,
cap_000617,2026-09-11T15:05:13.809,horizontal,,,0,7,0.9047,YOLO-omega,
cap_000618,2026-09-11T15:05:13.907,horizontal,,,0,9,0.9187,YOLO-omega,
cap_000619,2026-09-11T15:05:14.040,horizontal,,,0,8,0.9094,YOLO-omega,
cap_000620,2026-09-11T15:05:14.161,horizontal,,,0,7,0.9220,YOLO-omega,
cap_000621,2026-09-11T15:05:14.259,horizontal,,,0,8,0.9200,YOLO-omega,
cap_000622,2026-09-11T15:05:14.384,horizontal,,,0,7,0.9171,YOLO-omega,
cap_000623,2026-09-11T15:05:14.477,horizontal,,,0,8,0.9025,YOLO-omega,
cap_000624,2026-09-11T15:05:14.612,horizontal,,,0,8,0.9104,YOLO-omega,
cap_000625,2026-09-11T15:05:14.710,horizontal,,,0,8,0.9285,YOLO-omega,
cap_000626,2026-09-11T15:05:14.836,horizontal,,,0,8,0.9197,YOLO-omega,
cap_000627,2026-09-11T15:05:14.933,horizontal,,,0,8,0.9280,YOLO-omega,
cap_000628,2026-09-11T15:05:15.067,horizontal,,,0,8,0.9216,YOLO-omega,
cap_000629,2026-09-11T15:05:15.192,horizontal,,,0,7,0.9083,YOLO-omega,
cap_000630,2026-09-11T15:05:15.284,horizontal,,,0,8,0.9190,YOLO-omega,
cap_000631,2026-09-11T15:05:15.409,horizontal,,,0,8,0.9174,YOLO-omega,
cap_000632,2026-09-11T15:05:15.503,horizontal,,,0,7,0.9254,YOLO-omega,
cap_000633,2026-09-11T15:05:15.633,horizontal,,,0,8,0.9218,YOLO-omega,
cap_000634,2026-09-11T15:05:15.729,horizontal,,,0,8,0.9438,YOLO-omega,
cap_000635,2026-09-11T15:05:15.862,horizontal,,,0,7,0.9444,YOLO-omega,
cap_000636,2026-09-11T15:05:15.983,horizontal,,,0,10,0.9285,YOLO-omega,
cap_000637,2026-09-11T15:05:16.079,horizontal,,,0,8,0.9234,YOLO-omega,
cap_000638,2026-09-11T15:05:16.207,horizontal,,,0,9,0.9150,YOLO-omega,
cap_000639,2026-09-11T15:05:16.307,horizontal,,,0,8,0.9137,YOLO-omega,
cap_000640,2026-09-11T15:05:16.434,horizontal,,,0,7,0.8629,YOLO-omega,
cap_000641,2026-09-11T15:05:16.560,horizontal,,,0,7,0.8692,YOLO-omega,
cap_000642,2026-09-11T15:05:16.655,horizontal,,,0,8,0.9003,YOLO-omega,
cap_000643,2026-09-11T15:05:16.752,horizontal,,,0,7,0.9306,YOLO-omega,
cap_000644,2026-09-11T15:05:16.876,horizontal,,,0,8,0.9383,YOLO-omega,
cap_000645,2026-09-11T15:05:17.008,horizontal,,,0,7,0.9314,YOLO-omega,
cap_000646,2026-09-11T15:05:17.102,horizontal,,,0,7,0.9282,YOLO-omega,
cap_000647,2026-09-11T15:05:17.227,horizontal,,,0,7,0.9431,YOLO-omega,
cap_000648,2026-09-11T15:05:17.331,horizontal,,,0,7,0.9510,YOLO-omega,
cap_000649,2026-09-11T15:05:17.454,horizontal,,,0,7,0.9385,YOLO-omega,
cap_000650,2026-09-11T15:05:17.549,horizontal,,,0,8,0.9267,YOLO-omega,
cap_000651,2026-09-11T15:05:17.680,horizontal,,,0,8,0.9320,YOLO-omega,
cap_000652,2026-09-11T15:05:17.809,horizontal,,,0,7,0.9364,YOLO-omega,
cap_000653,2026-09-11T15:05:17.904,horizontal,,,0,7,0.9192,YOLO-omega,
cap_000654,2026-09-11T15:05:18.028,horizontal,,,0,7,0.9137,YOLO-omega,
cap_000655,2026-09-11T15:05:18.124,horizontal,,,0,8,0.9057,YOLO-omega,
cap_000656,2026-09-11T15:05:18.255,horizontal,,,0,8,0.9008,YOLO-omega,
cap_000657,2026-09-11T15:05:18.353,horizontal,,,0,7,0.9200,YOLO-omega,
cap_000658,2026-09-11T15:05:18.484,horizontal,,,0,7,0.9256,YOLO-omega,
cap_000659,2026-09-11T15:05:18.579,horizontal,,,0,7,0.8834,YOLO-omega,
cap_000660,2026-09-11T15:05:18.708,horizontal,,,0,7,0.9360,YOLO-omega,
cap_000661,2026-09-11T15:05:18.856,horizontal,,,0,7,0.9434,YOLO-omega,
cap_000662,2026-09-11T15:05:18.949,horizontal,,,0,7,0.9387,YOLO-omega,
cap_000663,2026-09-11T15:05:19.055,horizontal,,,0,7,0.9279,YOLO-omega,
cap_000664,2026-09-11T15:05:19.148,horizontal,,,0,8,0.9145,YOLO-omega,
cap_000665,2026-09-11T15:05:19.280,horizontal,,,0,8,0.9296,YOLO-omega,
cap_000666,2026-09-11T15:05:19.373,horizontal,,,0,8,0.9426,YOLO-omega,
cap_000667,2026-09-11T15:05:19.500,horizontal,,,0,7,0.9403,YOLO-omega,
cap_000668,2026-09-11T15:05:19.595,horizontal,,,0,7,0.9401,YOLO-omega,
cap_000669,2026-09-11T15:05:19.721,horizontal,,,0,7,0.9342,YOLO-omega,
cap_000670,2026-09-11T15:05:19.851,horizontal,,,0,8,0.9409,YOLO-omega,
cap_000671,2026-09-11T15:05:19.947,horizontal,,,0,9,0.9335,YOLO-omega,
cap_000672,2026-09-11T15:05:20.076,horizontal,,,0,8,0.9332,YOLO-omega,
cap_000673,2026-09-11T15:05:20.171,horizontal,,,0,8,0.9285,YOLO-omega,
cap_000674,2026-09-11T15:05:20.299,horizontal,,,0,8,0.9335,YOLO-omega,
cap_000675,2026-09-11T15:05:20.398,horizontal,,,0,9,0.9289,YOLO-omega,
cap_000676,2026-09-11T15:05:20.526,horizontal,,,0,8,0.9286,YOLO-omega,
cap_000677,2026-09-11T15:05:20.660,horizontal,,,0,9,0.9188,YOLO-omega,
cap_000678,2026-09-11T15:05:20.751,horizontal,,,0,9,0.9206,YOLO-omega,
cap_000679,2026-09-11T15:05:20.887,horizontal,,,0,9,0.9339,YOLO-omega,
cap_000680,2026-09-11T15:05:20.975,horizontal,,,0,9,0.9280,YOLO-omega,
cap_000681,2026-09-11T15:05:21.111,horizontal,,,0,9,0.9331,YOLO-omega,
cap_000682,2026-09-11T15:05:21.205,horizontal,,,0,9,0.9494,YOLO-omega,
cap_000683,2026-09-11T15:05:21.329,horizontal,,,0,10,0.9477,YOLO-omega,
cap_000684,2026-09-11T15:05:21.427,horizontal,,,0,8,0.9479,YOLO-omega,
cap_000685,2026-09-11T15:05:21.553,horizontal,,,0,8,0.9357,YOLO-omega,
cap_000686,2026-09-11T15:05:21.679,horizontal,,,0,8,0.9234,YOLO-omega,
cap_000687,2026-09-11T15:05:21.780,horizontal,,,0,8,0.8940,YOLO-omega,
cap_000688,2026-09-11T15:05:21.903,horizontal,,,0,11,0.9069,YOLO-omega,
cap_000689,2026-09-11T15:05:22.002,horizontal,,,0,9,0.9162,YOLO-omega,
cap_000690,2026-09-11T15:05:22.119,horizontal,,,0,10,0.9274,YOLO-omega,
cap_000691,2026-09-11T15:05:22.216,horizontal,,,0,9,0.9359,YOLO-omega,
cap_000692,2026-09-11T15:05:22.347,horizontal,,,0,10,0.9304,YOLO-omega,
cap_000693,2026-09-11T15:05:22.476,horizontal,,,0,10,0.9304,YOLO-omega,
cap_000694,2026-09-11T15:05:22.574,horizontal,,,0,10,0.9402,YOLO-omega,
cap_000695,2026-09-11T15:05:22.727,horizontal,,,0,11,0.9364,YOLO-omega,
cap_000696,2026-09-11T15:05:22.808,horizontal,,,0,9,0.9370,YOLO-omega,
cap_000697,2026-09-11T15:05:22.926,horizontal,,,0,11,0.9352,YOLO-omega,
cap_000698,2026-09-11T15:05:23.024,horizontal,,,0,10,0.9313,YOLO-omega,
cap_000699,2026-09-11T15:05:23.153,horizontal,,,0,10,0.9317,YOLO-omega,
cap_000700,2026-09-11T15:05:23.243,horizontal,,,0,10,0.9443,YOLO-omega,
cap_000701,2026-09-11T15:05:23.374,horizontal,,,0,9,0.9482,YOLO-omega,
cap_000702,2026-09-11T15:05:23.505,horizontal,,,0,9,0.9411,YOLO-omega,
cap_000703,2026-09-11T15:05:23.594,horizontal,,,0,8,0.9408,YOLO-omega,
cap_000704,2026-09-11T15:05:23.724,horizontal,,,0,10,0.9416,YOLO-omega,
cap_000705,2026-09-11T15:05:23.821,horizontal,,,0,10,0.9437,YOLO-omega,
cap_000706,2026-09-11T15:05:23.946,horizontal,,,0,8,0.9460,YOLO-omega,
cap_000707,2026-09-11T15:05:24.045,horizontal,,,0,8,0.9463,YOLO-omega,
cap_000708,2026-09-11T15:05:24.172,horizontal,,,0,8,0.9407,YOLO-omega,
cap_000709,2026-09-11T15:05:24.298,horizontal,,,0,8,0.9475,YOLO-omega,
cap_000710,2026-09-11T15:05:24.394,horizontal,,,0,9,0.9450,YOLO-omega,
cap_000711,2026-09-11T15:05:24.523,horizontal,,,0,8,0.9386,YOLO-omega,
cap_000712,2026-09-11T15:05:24.620,horizontal,,,0,8,0.9439,YOLO-omega,
cap_000713,2026-09-11T15:05:24.746,horizontal,,,0,7,0.9414,YOLO-omega,
cap_000714,2026-09-11T15:05:24.843,horizontal,,,0,9,0.9386,YOLO-omega,
cap_000715,2026-09-11T15:05:24.972,horizontal,,,0,8,0.9318,YOLO-omega,
cap_000716,2026-09-11T15:05:25.068,horizontal,,,0,8,0.9356,YOLO-omega,
cap_000717,2026-09-11T15:05:25.206,horizontal,,,0,9,0.9353,YOLO-omega,
cap_000718,2026-09-11T15:05:25.321,horizontal,,,0,9,0.9358,YOLO-omega,
cap_000719,2026-09-11T15:05:25.414,horizontal,,,0,9,0.9434,YOLO-omega,
cap_000720,2026-09-11T15:05:25.548,horizontal,,,0,9,0.9486,YOLO-omega,
cap_000721,2026-09-11T15:05:25.646,horizontal,,,0,8,0.9466,YOLO-omega,
cap_000722,2026-09-11T15:05:25.773,horizontal,,,0,10,0.9494,YOLO-omega,
cap_000723,2026-09-11T15:05:25.875,horizontal,,,0,9,0.9437,YOLO-omega,
cap_000724,2026-09-11T15:05:26.006,horizontal,,,0,10,0.9388,YOLO-omega,
cap_000725,2026-09-11T15:05:26.093,horizontal,,,0,10,0.9396,YOLO-omega,
cap_000726,2026-09-11T15:05:26.219,horizontal,,,0,10,0.9441,YOLO-omega,
cap_000727,2026-09-11T15:05:26.354,horizontal,,,0,9,0.9379,YOLO-omega,
cap_000728,2026-09-11T15:05:26.448,horizontal,,,0,9,0.9391,YOLO-omega,
cap_000729,2026-09-11T15:05:26.576,horizontal,,,0,9,0.9311,YOLO-omega,
cap_000730,2026-09-11T15:05:26.711,horizontal,,,0,9,0.9336,YOLO-omega,
cap_000731,2026-09-11T15:05:26.806,horizontal,,,0,9,0.9374,YOLO-omega,
cap_000732,2026-09-11T15:05:26.889,horizontal,,,0,9,0.9346,YOLO-omega,
cap_000733,2026-09-11T15:05:27.017,horizontal,,,0,9,0.9360,YOLO-omega,
cap_000734,2026-09-11T15:05:27.157,horizontal,,,0,9,0.9295,YOLO-omega,
cap_000735,2026-09-11T15:05:27.253,horizontal,,,0,8,0.9259,YOLO-omega,
cap_000736,2026-09-11T15:05:27.373,horizontal,,,0,8,0.9324,YOLO-omega,
cap_000737,2026-09-11T15:05:27.476,horizontal,,,0,9,0.9238,YOLO-omega,
cap_000738,2026-09-11T15:05:27.597,horizontal,,,0,8,0.9233,YOLO-omega,
cap_000739,2026-09-11T15:05:27.693,horizontal,,,0,7,0.9279,YOLO-omega,
cap_000740,2026-09-11T15:05:27.821,horizontal,,,0,8,0.9243,YOLO-omega,
cap_000741,2026-09-11T15:05:27.920,horizontal,,,0,9,0.9267,YOLO-omega,
cap_000742,2026-09-11T15:05:28.049,horizontal,,,0,8,0.9195,YOLO-omega,
cap_000743,2026-09-11T15:05:28.181,horizontal,,,0,8,0.9218,YOLO-omega,
cap_000744,2026-09-11T15:05:28.285,horizontal,,,0,6,0.9299,YOLO-omega,
cap_000745,2026-09-11T15:05:28.407,horizontal,,,0,6,0.9314,YOLO-omega,
cap_000746,2026-09-11T15:05:28.507,horizontal,,,0,9,0.9316,YOLO-omega,
cap_000747,2026-09-11T15:05:28.622,horizontal,,,0,9,0.9287,YOLO-omega,
cap_000748,2026-09-11T15:05:28.715,horizontal,,,0,7,0.9278,YOLO-omega,
cap_000749,2026-09-11T15:05:28.866,horizontal,,,0,8,0.9273,YOLO-omega,
cap_000750,2026-09-11T15:05:28.970,horizontal,,,0,8,0.9346,YOLO-omega,
cap_000751,2026-09-11T15:05:29.066,horizontal,,,0,6,0.9194,YOLO-omega,
cap_000752,2026-09-11T15:05:29.195,horizontal,,,0,7,0.9149,YOLO-omega,
cap_000753,2026-09-11T15:05:29.292,horizontal,,,0,9,0.9301,YOLO-omega,
cap_000754,2026-09-11T15:05:29.426,horizontal,,,0,7,0.9231,YOLO-omega,
cap_000755,2026-09-11T15:05:29.516,horizontal,,,0,9,0.9287,YOLO-omega,
cap_000756,2026-09-11T15:05:29.644,horizontal,,,0,10,0.9300,YOLO-omega,
cap_000757,2026-09-11T15:05:29.740,horizontal,,,0,10,0.9298,YOLO-omega,
cap_000758,2026-09-11T15:05:29.867,horizontal,,,0,10,0.9277,YOLO-omega,
cap_000759,2026-09-11T15:05:29.999,horizontal,,,0,9,0.9263,YOLO-omega,
cap_000760,2026-09-11T15:05:30.115,horizontal,,,0,9,0.9273,YOLO-omega,
cap_000761,2026-09-11T15:05:30.229,horizontal,,,0,8,0.9271,YOLO-omega,
cap_000762,2026-09-11T15:05:30.323,horizontal,,,0,8,0.9265,YOLO-omega,
cap_000763,2026-09-11T15:05:30.451,horizontal,,,0,8,0.9329,YOLO-omega,
cap_000764,2026-09-11T15:05:30.547,horizontal,,,0,9,0.9278,YOLO-omega,
cap_000765,2026-09-11T15:05:30.680,horizontal,,,0,9,0.9314,YOLO-omega,
cap_000766,2026-09-11T15:05:30.800,horizontal,,,0,9,0.9335,YOLO-omega,
cap_000767,2026-09-11T15:05:30.899,horizontal,,,0,9,0.9348,YOLO-omega,
cap_000768,2026-09-11T15:05:31.027,horizontal,,,0,8,0.9252,YOLO-omega,
cap_000769,2026-09-11T15:05:31.119,horizontal,,,0,8,0.9385,YOLO-omega,
cap_000770,2026-09-11T15:05:31.247,horizontal,,,0,8,0.9406,YOLO-omega,
cap_000771,2026-09-11T15:05:31.343,horizontal,,,0,10,0.9404,YOLO-omega,
cap_000772,2026-09-11T15:05:31.475,horizontal,,,0,10,0.9409,YOLO-omega,
cap_000773,2026-09-11T15:05:31.570,horizontal,,,0,8,0.9402,YOLO-omega,
cap_000774,2026-09-11T15:05:31.695,horizontal,,,0,9,0.9419,YOLO-omega,
cap_000775,2026-09-11T15:05:31.825,horizontal,,,0,9,0.9415,YOLO-omega,
cap_000776,2026-09-11T15:05:31.926,horizontal,,,0,8,0.9476,YOLO-omega,
cap_000777,2026-09-11T15:05:32.045,horizontal,,,0,8,0.9407,YOLO-omega,
cap_000778,2026-09-11T15:05:32.142,horizontal,,,0,8,0.9405,YOLO-omega,
cap_000779,2026-09-11T15:05:32.270,horizontal,,,0,9,0.9374,YOLO-omega,
cap_000780,2026-09-11T15:05:32.373,horizontal,,,0,8,0.9347,YOLO-omega,
cap_000781,2026-09-11T15:05:32.501,horizontal,,,0,9,0.9319,YOLO-omega,
cap_000782,2026-09-11T15:05:32.597,horizontal,,,0,8,0.9331,YOLO-omega,
cap_000783,2026-09-11T15:05:32.721,horizontal,,,0,7,0.9353,YOLO-omega,
cap_000784,2026-09-11T15:05:32.846,horizontal,,,0,8,0.9360,YOLO-omega,
cap_000785,2026-09-11T15:05:32.946,horizontal,,,0,8,0.9305,YOLO-omega,
cap_000786,2026-09-11T15:05:33.068,horizontal,,,0,7,0.9317,YOLO-omega,
cap_000787,2026-09-11T15:05:33.161,horizontal,,,0,9,0.9420,YOLO-omega,
cap_000788,2026-09-11T15:05:33.297,horizontal,,,0,9,0.8970,YOLO-omega,
cap_000789,2026-09-11T15:05:33.399,horizontal,,,0,8,0.9298,YOLO-omega,
cap_000790,2026-09-11T15:05:33.527,horizontal,,,0,7,0.9274,YOLO-omega,
cap_000791,2026-09-11T15:05:33.666,horizontal,,,0,8,0.8841,YOLO-omega,
cap_000792,2026-09-11T15:05:33.776,horizontal,,,0,7,0.9382,YOLO-omega,
cap_000793,2026-09-11T15:05:33.889,horizontal,,,0,8,0.9422,YOLO-omega,
cap_000794,2026-09-11T15:05:33.983,horizontal,,,0,8,0.9428,YOLO-omega,
cap_000795,2026-09-11T15:05:34.105,horizontal,,,0,9,0.9482,YOLO-omega,
cap_000796,2026-09-11T15:05:34.201,horizontal,,,0,8,0.9528,YOLO-omega,
cap_000797,2026-09-11T15:05:34.330,horizontal,,,0,9,0.9453,YOLO-omega,
cap_000798,2026-09-11T15:05:34.432,horizontal,,,0,9,0.9477,YOLO-omega,
cap_000799,2026-09-11T15:05:34.550,horizontal,,,0,9,0.9571,YOLO-omega,
cap_000800,2026-09-11T15:05:34.675,horizontal,,,0,7,0.9346,YOLO-omega,
cap_000801,2026-09-11T15:05:34.771,horizontal,,,0,8,0.9252,YOLO-omega,
cap_000802,2026-09-11T15:05:34.902,horizontal,,,0,8,0.9253,YOLO-omega,
cap_000803,2026-09-11T15:05:35.021,horizontal,,,0,9,0.9270,YOLO-omega,
cap_000804,2026-09-11T15:05:35.115,horizontal,,,0,9,0.9370,YOLO-omega,
cap_000805,2026-09-11T15:05:35.210,horizontal,,,0,8,0.9260,YOLO-omega,
cap_000806,2026-09-11T15:05:35.344,horizontal,,,0,8,0.9233,YOLO-omega,
cap_000807,2026-09-11T15:05:35.477,horizontal,,,0,7,0.9363,YOLO-omega,
cap_000808,2026-09-11T15:05:35.570,horizontal,,,0,7,0.9138,YOLO-omega,
cap_000809,2026-09-11T15:05:35.700,horizontal,,,0,9,0.9079,YOLO-omega,
cap_000810,2026-09-11T15:05:35.802,horizontal,,,0,8,0.9135,YOLO-omega,
cap_000811,2026-09-11T15:05:35.927,horizontal,,,0,7,0.9059,YOLO-omega,
cap_000812,2026-09-11T15:05:36.019,horizontal,,,0,9,0.9063,YOLO-omega,
cap_000813,2026-09-11T15:05:36.146,horizontal,,,0,8,0.8971,YOLO-omega,
cap_000814,2026-09-11T15:05:36.245,horizontal,,,0,8,0.8893,YOLO-omega,
cap_000815,2026-09-11T15:05:36.375,horizontal,,,0,9,0.9119,YOLO-omega,
cap_000816,2026-09-11T15:05:36.500,horizontal,,,0,9,0.9193,YOLO-omega,
cap_000817,2026-09-11T15:05:36.596,horizontal,,,0,8,0.9223,YOLO-omega,
cap_000818,2026-09-11T15:05:36.732,horizontal,,,0,9,0.9165,YOLO-omega,
cap_000819,2026-09-11T15:05:36.828,horizontal,,,0,9,0.9157,YOLO-omega,
cap_000820,2026-09-11T15:05:36.952,horizontal,,,0,9,0.9199,YOLO-omega,
cap_000821,2026-09-11T15:05:37.046,horizontal,,,0,8,0.9112,YOLO-omega,
cap_000822,2026-09-11T15:05:37.172,horizontal,,,0,8,0.9137,YOLO-omega,
cap_000823,2026-09-11T15:05:37.301,horizontal,,,0,9,0.9168,YOLO-omega,
cap_000824,2026-09-11T15:05:37.398,horizontal,,,0,9,0.9118,YOLO-omega,
cap_000825,2026-09-11T15:05:37.526,horizontal,,,0,9,0.9094,YOLO-omega,
cap_000826,2026-09-11T15:05:37.634,horizontal,,,0,8,0.9133,YOLO-omega,
cap_000827,2026-09-11T15:05:37.748,horizontal,,,0,9,0.9150,YOLO-omega,
cap_000828,2026-09-11T15:05:37.843,horizontal,,,0,9,0.9109,YOLO-omega,
cap_000829,2026-09-11T15:05:37.970,horizontal,,,0,9,0.9181,YOLO-omega,
cap_000830,2026-09-11T15:05:38.067,horizontal,,,0,9,0.9258,YOLO-omega,
cap_000831,2026-09-11T15:05:38.200,horizontal,,,0,9,0.9324,YOLO-omega,
cap_000832,2026-09-11T15:05:38.323,horizontal,,,0,9,0.9310,YOLO-omega,
cap_000833,2026-09-11T15:05:38.418,horizontal,,,0,9,0.9366,YOLO-omega,
cap_000834,2026-09-11T15:05:38.549,horizontal,,,0,10,0.9384,YOLO-omega,
cap_000835,2026-09-11T15:05:38.648,horizontal,,,0,9,0.9350,YOLO-omega,
cap_000836,2026-09-11T15:05:38.775,horizontal,,,0,9,0.9294,YOLO-omega,
cap_000837,2026-09-11T15:05:38.871,horizontal,,,0,9,0.9529,YOLO-omega,
cap_000838,2026-09-11T15:05:38.996,horizontal,,,0,8,0.9309,YOLO-omega,
cap_000839,2026-09-11T15:05:39.089,horizontal,,,0,7,0.9303,YOLO-omega,
cap_000840,2026-09-11T15:05:39.221,horizontal,,,0,9,0.9410,YOLO-omega,
cap_000841,2026-09-11T15:05:39.348,horizontal,,,0,8,0.9355,YOLO-omega,
cap_000842,2026-09-11T15:05:39.444,horizontal,,,0,6,0.9335,YOLO-omega,
cap_000843,2026-09-11T15:05:39.573,horizontal,,,0,8,0.9302,YOLO-omega,
cap_000844,2026-09-11T15:05:39.662,horizontal,,,0,7,0.9269,YOLO-omega,
cap_000845,2026-09-11T15:05:39.792,horizontal,,,0,7,0.9205,YOLO-omega,
cap_000846,2026-09-11T15:05:39.892,horizontal,,,0,7,0.9355,YOLO-omega,
cap_000847,2026-09-11T15:05:40.024,horizontal,,,0,6,0.9237,YOLO-omega,
cap_000848,2026-09-11T15:05:40.145,horizontal,,,0,8,0.9194,YOLO-omega,
cap_000849,2026-09-11T15:05:40.243,horizontal,,,0,7,0.9246,YOLO-omega,
cap_000850,2026-09-11T15:05:40.373,horizontal,,,0,7,0.9192,YOLO-omega,
cap_000851,2026-09-11T15:05:40.471,horizontal,,,0,7,0.9219,YOLO-omega,
cap_000852,2026-09-11T15:05:40.600,horizontal,,,0,7,0.9341,YOLO-omega,
cap_000853,2026-09-11T15:05:40.699,horizontal,,,0,6,0.9235,YOLO-omega,
cap_000854,2026-09-11T15:05:40.825,horizontal,,,0,7,0.9152,YOLO-omega,
cap_000855,2026-09-11T15:05:40.909,horizontal,,,0,8,0.9235,YOLO-omega,
cap_000856,2026-09-11T15:05:41.035,horizontal,,,0,9,0.9255,YOLO-omega,
cap_000857,2026-09-11T15:05:41.168,horizontal,,,0,6,0.9275,YOLO-omega,
cap_000858,2026-09-11T15:05:41.259,horizontal,,,0,7,0.9274,YOLO-omega,
cap_000859,2026-09-11T15:05:41.387,horizontal,,,0,7,0.9455,YOLO-omega,
cap_000860,2026-09-11T15:05:41.481,horizontal,,,0,6,0.9339,YOLO-omega,
cap_000861,2026-09-11T15:05:41.609,horizontal,,,0,7,0.9310,YOLO-omega,
cap_000862,2026-09-11T15:05:41.706,horizontal,,,0,7,0.9287,YOLO-omega,
cap_000863,2026-09-11T15:05:41.834,horizontal,,,0,7,0.9273,YOLO-omega,
cap_000864,2026-09-11T15:05:41.962,horizontal,,,0,7,0.9218,YOLO-omega,
cap_000865,2026-09-11T15:05:42.059,horizontal,,,0,9,0.9157,YOLO-omega,
cap_000866,2026-09-11T15:05:42.185,horizontal,,,0,8,0.9156,YOLO-omega,
cap_000867,2026-09-11T15:05:42.283,horizontal,,,0,8,0.9133,YOLO-omega,
cap_000868,2026-09-11T15:05:42.410,horizontal,,,0,6,0.9168,YOLO-omega,
cap_000869,2026-09-11T15:05:42.508,horizontal,,,0,7,0.9134,YOLO-omega,
cap_000870,2026-09-11T15:05:42.631,horizontal,,,0,8,0.9252,YOLO-omega,
cap_000871,2026-09-11T15:05:42.732,horizontal,,,0,7,0.9270,YOLO-omega,
cap_000872,2026-09-11T15:05:42.877,horizontal,,,0,7,0.9265,YOLO-omega,
cap_000873,2026-09-11T15:05:42.995,horizontal,,,0,8,0.9211,YOLO-omega,
cap_000874,2026-09-11T15:05:43.095,horizontal,,,0,9,0.9172,YOLO-omega,
cap_000875,2026-09-11T15:05:43.218,horizontal,,,0,7,0.9201,YOLO-omega,
cap_000876,2026-09-11T15:05:43.319,horizontal,,,0,8,0.9139,YOLO-omega,
cap_000877,2026-09-11T15:05:43.443,horizontal,,,0,7,0.9268,YOLO-omega,
cap_000878,2026-09-11T15:05:43.536,horizontal,,,0,8,0.9260,YOLO-omega,
cap_000879,2026-09-11T15:05:43.662,horizontal,,,0,8,0.9252,YOLO-omega,
cap_000880,2026-09-11T15:05:43.788,horizontal,,,0,8,0.9226,YOLO-omega,
cap_000881,2026-09-11T15:05:43.885,horizontal,,,0,7,0.9258,YOLO-omega,
cap_000882,2026-09-11T15:05:44.016,horizontal,,,0,9,0.9285,YOLO-omega,
cap_000883,2026-09-11T15:05:44.112,horizontal,,,0,8,0.9207,YOLO-omega,
cap_000884,2026-09-11T15:05:44.243,horizontal,,,0,9,0.9257,YOLO-omega,
cap_000885,2026-09-11T15:05:44.341,horizontal,,,0,8,0.9247,YOLO-omega,
cap_000886,2026-09-11T15:05:44.462,horizontal,,,0,9,0.9257,YOLO-omega,
cap_000887,2026-09-11T15:05:44.562,horizontal,,,0,9,0.9260,YOLO-omega,
cap_000888,2026-09-11T15:05:44.685,horizontal,,,0,9,0.9243,YOLO-omega,
cap_000889,2026-09-11T15:05:44.813,horizontal,,,0,9,0.9191,YOLO-omega,
cap_000890,2026-09-11T15:05:44.907,horizontal,,,0,9,0.9196,YOLO-omega,
cap_000891,2026-09-11T15:05:45.035,horizontal,,,0,8,0.9233,YOLO-omega,
cap_000892,2026-09-11T15:05:45.150,horizontal,,,0,9,0.9287,YOLO-omega,
cap_000893,2026-09-11T15:05:45.260,horizontal,,,0,8,0.9288,YOLO-omega,
cap_000894,2026-09-11T15:05:45.355,horizontal,,,0,8,0.9283,YOLO-omega,
cap_000895,2026-09-11T15:05:45.481,horizontal,,,0,8,0.9210,YOLO-omega,
cap_000896,2026-09-11T15:05:45.575,horizontal,,,0,8,0.9219,YOLO-omega,
cap_000897,2026-09-11T15:05:45.704,horizontal,,,0,9,0.9140,YOLO-omega,
cap_000898,2026-09-11T15:05:45.838,horizontal,,,0,8,0.9079,YOLO-omega,
cap_000899,2026-09-11T15:05:45.944,horizontal,,,0,9,0.9090,YOLO-omega,
cap_000900,2026-09-11T15:05:46.073,horizontal,,,0,8,0.8974,YOLO-omega,
cap_000901,2026-09-11T15:05:46.158,horizontal,,,0,9,0.9407,YOLO-omega,
cap_000902,2026-09-11T15:05:46.294,horizontal,,,0,10,0.9275,YOLO-omega,
cap_000903,2026-09-11T15:05:46.379,horizontal,,,0,9,0.9427,YOLO-omega,
cap_000904,2026-09-11T15:05:46.511,horizontal,,,0,9,0.9481,YOLO-omega,
cap_000905,2026-09-11T15:05:46.641,horizontal,,,0,9,0.9348,YOLO-omega,
cap_000906,2026-09-11T15:05:46.741,horizontal,,,0,9,0.9268,YOLO-omega,
