frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
6175,recover,43,37.3,36.6,hidden14f,42,,,,,14,,2,2
6199,exit,42,17.6,57.2,exit,,,,,,,,1,3
6199,death,42,17.6,57.2,age60_hits39,,,,,,,,1,3
6221,birth,42,28.2,43.5,duplicate_promoted_reid,43,10.9,0,42,17.3,22,1,3,3
6250,death,42,19.4,57.1,age30_hits11,,,,,,,,2,3
6263,recover,42,28.4,43.3,hidden13f,43,,,,,13,,3,2
6278,death,42,28.9,43.2,age16_hits7,,,,,,,,2,3
6286,recover,42,28.9,43.3,hidden8f,43,,,,,8,,3,2
6357,death,42,17.5,57.0,age72_hits42,,,,,,,,2,3
6379,recover,42,18.3,56.8,hidden22f,43,,,,,22,,3,2
6400,death,42,18.4,57.0,age22_hits11,,,,,,,,2,3
6403,recover,42,18.3,57.3,hidden3f,43,,,,,3,,3,2
6424,death,42,17.2,56.5,age22_hits9,,,,,,,,2,3
6484,recover,42,28.8,43.5,hidden60f,43,,,,,60,,3,2
6504,death,42,29.1,45.4,age21_hits12,,,,,,,,2,3
6552,recover,42,17.8,57.3,hidden48f,43,,,,,48,,3,2
6607,death,42,19.4,56.8,age56_hits27,,,,,,,,2,3
6610,recover,42,18.2,57.1,hidden3f,43,,,,,3,,3,2
6668,birth,44,41.8,34.0,duplicate_promoted,42,12.6,0,,,,2,4,4
6679,death,43,19.1,57.0,age505_hits456,,,,,,,,3,4
6703,exit,42,31.3,44.5,exit,,,,,,,,2,3
6703,death,42,31.3,44.5,age94_hits65,,,,,,,,2,3
6876,recover,43,31.0,42.8,hidden197f,42,,,,,197,,3,2
6903,birth,45,18.0,57.5,duplicate_promoted,43,20.3,0,,,,1,4,4
6916,death,45,17.7,56.5,age14_hits3,,,,,,,,3,4
6935,recover,45,17.9,57.6,hidden19f,43,,,,,19,,4,3
6949,death,45,18.4,57.7,age15_hits2,,,,,,,,3,4
6954,recover,45,16.8,58.1,hidden5f,,,,,,5,,4,3
6965,death,45,16.1,57.7,age12_hits2,,,,,,,,2,4
6967,exit,43,160.5,148.3,exit,,,,,,,,2,3
6967,death,43,160.5,148.3,age92_hits70,,,,,,,,2,3
6969,recover,45,16.7,57.9,hidden4f,,,,,,4,,3,2
6986,death,45,19.3,57.4,age18_hits6,,,,,,,,1,3
7038,recover,45,17.8,57.5,hidden52f,,,,,,52,,3,2
7069,death,45,19.8,57.1,age32_hits13,,,,,,,,2,3
7106,recover,45,17.8,57.7,hidden37f,,,,,,37,,3,2
7115,exit,33,151.7,30.4,exit,,,,,,,,1,3
7115,death,33,151.7,30.4,age2247_hits2197,,,,,,,,1,3
7119,death,45,18.5,56.4,age14_hits2,,,,,,,,1,2
7145,birth,46,121.0,111.1,gate_miss,44,89.4,3,33,86.4,30,0,1,2
7175,exit,44,79.2,74.9,exit,,,,,,,,1,2
7175,death,44,79.2,74.9,age508_hits463,,,,,,,,1,2
7211,recover,45,63.0,102.4,hidden92f,44,,,,,92,,2,1
7221,death,45,63.1,93.3,age11_hits2,,,,,,,,0,2
7223,recover,45,67.3,101.0,hidden2f,46,,,,,2,,1,1
7262,exit,46,127.1,121.5,exit,,,,,,,,1,2
7262,death,46,127.1,121.5,age118_hits86,,,,,,,,1,2
7267,birth,46,115.5,112.1,returning_reid,45,51.4,0,46,14.9,5,1,2,2
7282,exit,45,63.3,101.0,exit,,,,,,,,1,2
7282,death,45,63.3,101.0,age60_hits39,,,,,,,,1,2
7285,birth,45,63.6,101.4,returning_reid,46,54.7,3,45,0.5,3,1,1,2
7291,exit,46,121.4,119.0,exit,,,,,,,,1,2
7291,death,46,121.4,119.0,age25_hits13,,,,,,,,1,2
7317,birth,47,66.2,101.5,returning,45,46.4,0,46,58.0,26,1,2,2
7338,exit,45,117.8,117.2,exit,,,,,,,,0,2
7338,death,45,117.8,117.2,age54_hits26,,,,,,,,0,2
7353,death,47,76.4,90.7,age37_hits18,,,,,,,,0,1
7371,recover,47,122.5,112.3,hidden18f,,,,,,18,,1,0
7379,birth,48,16.9,57.9,genuine,47,120.1,3,47,67.9,26,0,1,2
7385,exit,47,128.2,108.9,exit,,,,,,,,0,2
7385,death,47,128.2,108.9,age15_hits6,,,,,,,,0,2
7390,death,48,17.2,57.7,age12_hits2,,,,,,,,0,1
7398,birth,47,84.9,111.6,returning_reid,,,,47,22.5,45,0,1,1
7416,exit,47,91.4,113.9,exit,,,,,,,,0,1
7416,death,47,91.4,113.9,age19_hits7,,,,,,,,0,1
7417,birth,47,91.0,112.9,returning_reid,,,,47,1.0,1,0,1,1
7424,birth,47,131.1,115.7,returning_reid,47,40.9,2,47,7.4,39,1,1,2
7448,exit,47,126.5,113.5,exit,,,,,,,,0,2
7448,death,47,126.5,113.5,age25_hits12,,,,,,,,0,2
7453,exit,47,90.1,113.3,exit,,,,,,,,0,1
7453,death,47,90.1,113.3,age37_hits24,,,,,,,,0,1
7456,recover,48,18.0,57.9,hidden66f,,,,,,66,,1,0
7465,death,48,18.0,57.9,age10_hits1,,,,,,,,0,1
7470,birth,48,17.7,57.7,returning_reid,,,,48,0.4,5,0,1,1
7474,birth,47,91.7,113.2,returning_reid,,,,47,1.7,21,0,1,2
7479,death,48,17.7,57.7,age10_hits1,,,,,,,,1,2
7501,exit,47,93.3,113.3,exit,,,,,,,,0,1
7501,death,47,93.3,113.3,age28_hits18,,,,,,,,0,1
7505,birth,47,92.8,113.2,returning_reid,,,,47,0.5,4,0,1,1
7533,exit,47,87.6,109.6,exit,,,,,,,,0,1
7533,death,47,87.6,109.6,age29_hits6,,,,,,,,0,1
7534,birth,47,68.1,109.9,returning_reid,,,,47,19.5,1,0,2,1
7534,birth,49,128.6,113.2,genuine,,,,,,,0,2,2
7544,exit,49,129.1,111.9,exit,,,,,,,,1,2
7544,death,49,129.1,111.9,age11_hits2,,,,,,,,1,2
7580,exit,47,117.0,132.9,exit,,,,,,,,0,1
7580,death,47,117.0,132.9,age47_hits20,,,,,,,,0,1
7610,birth,50,80.1,104.2,returning,,,,47,46.7,30,0,1,1
7663,exit,50,197.3,98.2,exit,,,,,,,,0,1
7663,death,50,197.3,98.2,age54_hits34,,,,,,,,0,1
7684,birth,51,138.5,113.0,genuine,,,,50,60.7,21,0,1,1
7707,exit,51,161.9,108.1,exit,,,,,,,,0,1
7707,death,51,161.9,108.1,age24_hits8,,,,,,,,0,1
7800,birth,52,157.4,37.9,genuine,,,,,,,0,1,1
7809,birth,53,17.5,57.9,genuine,52,138.8,0,,,,0,2,2
7830,death,53,16.6,57.6,age22_hits5,,,,,,,,0,2
7832,recover,53,17.7,57.5,hidden2f,,,,,,2,,2,1
7844,birth,54,133.8,27.3,duplicate_promoted,52,24.1,0,53,121.0,14,1,2,3
7848,death,53,17.6,58.0,age17_hits5,,,,,,,,1,3
7853,death,54,133.8,27.3,age10_hits1,,,,,,,,1,2
7859,birth,54,119.6,25.3,duplicate_promoted_reid,52,10.5,0,54,14.3,6,1,2,2
7875,recover,53,18.1,58.0,hidden27f,,,,,,27,,2,2
7884,death,53,18.1,58.0,age10_hits1,,,,,,,,2,3
7901,death,52,110.0,28.5,age102_hits76,,,,,,,,1,2
7953,recover,52,108.8,29.0,hidden52f,54,,,,,52,,2,1
8080,birth,55,16.9,57.7,genuine,52,98.6,0,,,,0,3,3
8089,death,55,16.9,57.7,age10_hits1,,,,,,,,1,3
8110,death,54,123.1,24.9,age252_hits209,,,,,,,,0,2
8115,recover,54,108.9,21.9,hidden5f,52,,,,,5,,2,1
8135,birth,55,16.9,57.9,returning_reid,54,99.9,0,55,0.2,46,0,2,3
8143,exit,52,137.5,28.4,exit,,,,,,,,1,3
8143,death,52,137.5,28.4,age191_hits177,,,,,,,,1,3
8144,death,55,16.9,57.9,age10_hits1,,,,,,,,1,2
8243,birth,56,156.7,39.0,gate_miss,54,44.3,0,,,,1,2,2
8246,birth,57,16.6,58.0,genuine,54,100.7,0,,,,0,2,3
8261,exit,56,135.5,26.5,exit,,,,,,,,2,3
8261,death,56,135.5,26.5,age19_hits3,,,,,,,,2,3
8270,death,57,17.5,58.5,age25_hits5,,,,,,,,1,2
8274,birth,56,119.4,24.5,duplicate_promoted_reid,54,8.9,0,56,16.2,13,1,2,2
8314,recover,57,16.9,57.8,hidden44f,,,,,,44,,3,2
8331,death,57,17.9,57.2,age18_hits3,,,,,,,,2,3
8333,recover,57,16.8,57.7,hidden2f,,,,,,2,,3,2
8357,death,57,19.9,56.8,age25_hits11,,,,,,,,2,3
8494,death,54,122.8,25.8,age380_hits347,,,,,,,,1,2
8503,recover,54,121.8,25.3,hidden9f,56,,,,,9,,2,1
8547,exit,56,151.6,25.7,exit,,,,,,,,0,2
8547,death,56,151.6,25.7,age274_hits226,,,,,,,,0,2
8575,exit,54,200.5,128.0,exit,,,,,,,,0,1
8575,death,54,200.5,128.0,age73_hits46,,,,,,,,0,1
8686,recover,57,17.9,57.4,hidden329f,,,,,,329,,1,0
8695,death,57,17.9,57.4,age10_hits1,,,,,,,,0,1
8710,birth,58,151.0,110.9,genuine,,,,57,143.5,15,0,1,1
8719,death,58,151.0,110.9,age10_hits1,,,,,,,,0,1
8774,birth,59,18.0,57.2,genuine,,,,,,,0,1,1
8792,death,59,18.0,57.5,age19_hits3,,,,,,,,0,1
8801,recover,59,18.1,57.6,hidden9f,,,,,,9,,1,0
8810,death,59,18.1,57.6,age10_hits1,,,,,,,,0,1
8817,birth,59,18.2,57.4,returning_reid,,,,59,0.2,7,0,1,1
8826,death,59,18.2,57.4,age10_hits1,,,,,,,,0,1
8843,birth,59,18.0,57.7,returning_reid,,,,59,0.3,17,0,1,1
8852,death,59,18.0,57.7,age10_hits1,,,,,,,,0,1
8871,birth,59,17.9,57.8,returning_reid,,,,59,0.1,19,0,1,1
8881,death,59,17.8,57.6,age11_hits2,,,,,,,,0,1
8945,recover,59,18.3,57.4,hidden64f,,,,,,64,,1,0
8964,birth,60,156.0,41.1,genuine,59,138.9,1,,,,0,1,2
8972,death,59,17.5,57.2,age28_hits5,,,,,,,,0,2
8987,birth,61,156.5,47.6,gate_miss,60,48.3,0,59,139.3,15,1,2,2
9037,death,60,111.2,24.0,age74_hits49,,,,,,,,1,2
9043,recover,59,17.7,57.3,hidden71f,,,,,,71,,2,1
9057,recover,60,111.9,23.7,hidden20f,61,,,,,20,,2,2
9063,death,59,16.7,58.2,age21_hits7,,,,,,,,2,3
9118,death,60,111.9,24.2,age62_hits41,,,,,,,,1,2
9123,recover,60,111.7,23.9,hidden5f,61,,,,,5,,2,1
9124,recover,59,18.4,57.6,hidden61f,,,,,,61,,2,2
9134,death,59,17.3,57.5,age11_hits2,,,,,,,,2,3
9170,recover,59,18.2,57.3,hidden36f,,,,,,36,,3,2
9184,death,59,18.0,58.0,age15_hits5,,,,,,,,2,3
9248,recover,59,17.9,57.4,hidden64f,,,,,,64,,2,2
9268,death,59,18.5,56.6,age21_hits8,,,,,,,,2,3
9271,recover,59,18.0,57.6,hidden3f,,,,,,3,,3,2
9288,death,59,18.9,58.1,age18_hits4,,,,,,,,2,3
9312,recover,59,18.0,57.8,hidden24f,,,,,,24,,2,2
9340,death,60,109.7,24.8,age218_hits156,,,,,,,,1,3
9344,death,59,16.9,59.1,age33_hits18,,,,,,,,1,2
9363,recover,60,105.5,35.3,hidden23f,61,,,,,23,,2,1
9537,exit,60,53.9,51.3,exit,,,,,,,,1,2
9537,death,60,53.9,51.3,age175_hits127,,,,,,,,1,2
9554,recover,59,56.8,56.9,hidden210f,,,,,,210,,2,1
9585,birth,62,18.0,57.8,gate_miss,61,54.6,0,,,,1,3,3
9604,death,62,17.9,58.1,age20_hits10,,,,,,,,2,3
9607,recover,62,17.8,58.1,hidden3f,,,,,,3,,3,2
9616,death,62,17.8,58.1,age10_hits1,,,,,,,,1,3
9619,birth,62,17.8,57.7,returning_reid,61,76.0,0,62,0.3,3,0,3,3
9628,death,62,17.8,57.7,age10_hits1,,,,,,,,1,3
9630,birth,62,18.0,57.8,returning_reid,61,70.2,0,62,0.2,2,0,2,3
9660,death,62,20.3,57.3,age31_hits13,,,,,,,,2,3
9665,recover,62,17.9,58.1,hidden5f,,,,,,5,,2,2
9675,death,62,18.6,57.8,age11_hits2,,,,,,,,2,3
9679,recover,62,18.0,57.6,hidden4f,,,,,,4,,3,2
9701,death,62,16.6,57.2,age23_hits14,,,,,,,,1,3
9709,recover,62,18.2,57.8,hidden8f,,,,,,8,,2,2
9715,exit,59,183.7,123.7,exit,,,,,,,,2,3
9715,death,59,183.7,123.7,age162_hits105,,,,,,,,2,3
9724,death,62,18.7,57.5,age16_hits7,,,,,,,,0,2
9725,recover,62,18.0,57.8,hidden1f,,,,,,1,,2,1
9729,birth,63,147.2,106.6,returning,61,50.0,0,59,40.4,14,1,3,3
9752,death,62,17.0,57.9,age28_hits13,,,,,,,,2,3
9759,recover,62,18.2,57.8,hidden7f,,,,,,7,,3,2
9801,death,62,17.7,58.5,age43_hits20,,,,,,,,2,3
9813,recover,62,18.0,57.9,hidden12f,,,,,,12,,3,2
9822,death,62,18.0,57.9,age10_hits1,,,,,,,,2,3
9853,birth,62,18.1,57.5,returning_reid,61,74.3,0,62,0.4,31,0,3,3
9866,death,63,142.8,102.3,age138_hits110,,,,,,,,1,3
9868,recover,63,138.4,104.1,hidden2f,,,,,,2,,2,2
9882,death,62,16.3,58.7,age30_hits6,,,,,,,,1,3
9885,recover,62,17.9,58.0,hidden3f,,,,,,3,,3,2
9894,exit,63,145.7,85.2,exit,,,,,,,,0,3
9894,death,63,145.7,85.2,age27_hits7,,,,,,,,0,3
9894,death,62,17.9,58.0,age10_hits1,,,,,,,,0,3
9897,birth,63,155.4,84.5,returning_reid,61,76.1,0,63,9.7,3,0,2,2
9907,exit,61,112.3,103.3,exit,,,,,,,,1,2
9907,death,61,112.3,103.3,age921_hits851,,,,,,,,1,2
9926,birth,64,143.6,113.3,returning,63,60.4,0,61,32.9,19,0,2,2
9935,death,63,84.1,103.4,age39_hits26,,,,,,,,1,2
9936,recover,63,83.7,101.3,hidden1f,,,,,,1,,2,1
9973,exit,64,170.2,121.3,exit,,,,,,,,1,2
9973,death,64,170.2,121.3,age48_hits33,,,,,,,,1,2
9984,birth,64,150.2,112.7,returning_reid,63,95.1,0,64,21.8,11,0,2,2
10008,exit,64,141.2,123.0,exit,,,,,,,,1,2
10008,death,64,141.2,123.0,age25_hits14,,,,,,,,1,2
10011,birth,64,146.5,112.4,returning_reid,63,92.3,0,64,11.9,3,0,2,2
10032,exit,64,150.4,122.4,exit,,,,,,,,0,2
10032,death,64,150.4,122.4,age22_hits12,,,,,,,,0,2
10063,birth,64,152.3,115.5,returning_reid,63,68.8,0,64,7.2,31,0,2,2
10072,death,64,152.3,115.5,age10_hits1,,,,,,,,0,2
10078,birth,64,152.4,116.5,returning_reid,63,71.9,3,64,1.0,6,0,1,2
10096,exit,64,154.2,116.4,exit,,,,,,,,0,2
10096,death,64,154.2,116.4,age19_hits10,,,,,,,,0,2
10101,exit,63,202.3,103.8,exit,,,,,,,,0,1
10101,death,63,202.3,103.8,age166_hits116,,,,,,,,0,1
10117,birth,64,148.9,112.0,returning_reid,,,,64,6.8,21,0,1,1
10180,exit,64,137.6,115.2,exit,,,,,,,,0,1
10180,death,64,137.6,115.2,age64_hits45,,,,,,,,0,1
10506,birth,65,18.6,57.4,genuine,,,,,,,0,1,1
10515,death,65,18.6,57.4,age10_hits1,,,,,,,,0,1
10619,birth,66,18.0,57.2,genuine,,,,,,,0,1,1
10630,death,66,18.7,56.4,age12_hits3,,,,,,,,0,1
10773,recover,66,17.5,57.3,hidden143f,,,,,,143,,1,0
10784,death,66,21.3,57.1,age12_hits3,,,,,,,,0,1
10794,recover,66,17.7,57.1,hidden10f,,,,,,10,,1,0
10808,death,66,17.5,57.4,age15_hits5,,,,,,,,0,1
10848,birth,67,155.8,47.1,genuine,,,,66,138.6,40,0,1,1
10924,exit,67,169.0,127.5,exit,,,,,,,,0,1
10924,death,67,169.0,127.5,age77_hits63,,,,,,,,0,1
10957,recover,66,17.7,57.5,hidden149f,,,,,,149,,1,0
10966,death,66,17.7,57.5,age10_hits1,,,,,,,,0,1
11029,birth,68,17.8,57.5,genuine,,,,,,,0,1,1
11045,death,68,17.4,56.8,age17_hits3,,,,,,,,0,1
11046,recover,68,17.7,57.4,hidden1f,,,,,,1,,1,0
11055,death,68,17.7,57.4,age10_hits1,,,,,,,,0,1
11063,birth,68,17.7,57.7,returning_reid,,,,68,0.2,8,0,1,1
11069,birth,69,157.2,42.6,genuine,68,140.4,4,68,140.6,24,0,1,2
11133,death,68,16.8,57.1,age71_hits39,,,,,,,,0,2
11137,exit,69,157.0,37.1,exit,,,,,,,,0,1
11137,death,69,157.0,37.1,age69_hits47,,,,,,,,0,1
11142,birth,69,156.2,40.4,returning_reid,,,,69,3.4,5,0,1,1
11151,death,69,156.2,40.4,age10_hits1,,,,,,,,0,1
11156,birth,69,156.3,37.5,returning_reid,,,,69,2.9,5,0,1,1
11166,recover,68,17.0,57.3,hidden33f,,,,,,33,,2,1
11182,death,68,19.6,57.6,age17_hits8,,,,,,,,1,2
11184,recover,68,17.6,57.5,hidden2f,,,,,,2,,2,1
11209,death,68,19.1,56.6,age26_hits4,,,,,,,,1,2
11255,recover,68,18.3,57.3,hidden46f,,,,,,46,,2,1
11281,death,68,17.6,57.0,age27_hits10,,,,,,,,1,2
11336,exit,69,151.6,42.7,exit,,,,,,,,0,1
11336,death,69,151.6,42.7,age181_hits126,,,,,,,,0,1
11338,birth,69,152.8,33.0,returning_reid,,,,69,9.8,2,0,1,1
11380,recover,68,18.0,57.4,hidden99f,,,,,,99,,2,1
11390,death,68,18.2,58.0,age11_hits2,,,,,,,,1,2
11409,birth,70,153.3,31.9,duplicate_promoted,69,10.1,0,68,137.6,19,1,2,2
11413,recover,68,19.3,57.0,hidden23f,,,,,,23,,2,2
11426,exit,68,15.9,59.1,exit,,,,,,,,2,3
11426,death,68,15.9,59.1,age14_hits3,,,,,,,,2,3
11428,birth,68,18.2,57.6,returning_reid,70,130.6,1,68,0.4,38,0,2,3
11442,death,68,19.1,56.5,age15_hits2,,,,,,,,2,3
11488,recover,68,17.9,57.2,hidden46f,,,,,,46,,3,2
11527,death,68,18.4,57.7,age40_hits14,,,,,,,,2,3
11535,recover,68,17.5,57.9,hidden8f,,,,,,8,,3,2
11545,death,68,18.7,55.1,age11_hits2,,,,,,,,2,3
11801,exit,69,150.4,32.6,exit,,,,,,,,1,2
11801,death,69,150.4,32.6,age464_hits373,,,,,,,,1,2
11815,birth,69,146.9,33.2,duplicate_promoted_reid,70,8.6,0,69,3.6,14,1,2,2
11852,recover,68,17.6,58.0,hidden307f,,,,,,307,,3,2
11861,death,68,17.6,58.0,age10_hits1,,,,,,,,1,3
11863,exit,70,154.5,36.0,exit,,,,,,,,1,2
11863,death,70,154.5,36.0,age455_hits364,,,,,,,,1,2
11871,birth,70,154.5,35.9,duplicate_promoted_reid,69,10.6,0,70,0.1,8,1,2,2
11889,exit,70,153.9,36.3,exit,,,,,,,,1,2
11889,death,70,153.9,36.3,age19_hits8,,,,,,,,1,2
11899,birth,70,154.6,34.5,duplicate_promoted_reid,69,9.4,0,70,2.0,10,1,2,2
11911,birth,71,18.1,57.5,genuine,69,130.0,0,,,,0,2,3
11921,death,71,19.1,57.5,age11_hits2,,,,,,,,2,3
11979,recover,71,17.8,57.7,hidden58f,,,,,,58,,2,2
11997,death,71,18.7,58.2,age19_hits3,,,,,,,,2,3
12004,recover,71,18.0,57.6,hidden7f,,,,,,7,,2,2
12023,death,71,17.1,57.6,age20_hits8,,,,,,,,1,3
12082,recover,71,18.5,57.4,hidden59f,,,,,,59,,3,2
12091,death,71,18.5,57.4,age10_hits1,,,,,,,,1,3
12128,birth,71,18.2,57.3,returning_reid,69,130.1,0,71,0.4,37,0,3,3
12159,death,71,17.5,58.2,age32_hits11,,,,,,,,1,3
12162,recover,71,18.1,57.3,hidden3f,,,,,,3,,3,2
12176,death,71,17.7,57.6,age15_hits6,,,,,,,,1,3
12184,recover,71,18.1,57.4,hidden8f,,,,,,8,,2,2
12245,death,71,17.8,56.7,age62_hits34,,,,,,,,2,3
12252,recover,71,18.9,57.5,hidden7f,,,,,,7,,3,2
12284,death,71,17.3,56.3,age33_hits14,,,,,,,,2,3
12293,recover,71,18.3,57.5,hidden9f,,,,,,9,,3,2
12302,death,71,18.3,57.5,age10_hits1,,,,,,,,2,3
12306,birth,71,18.0,57.7,returning_reid,69,129.7,0,71,0.4,4,0,3,3
12322,death,71,17.9,57.2,age17_hits4,,,,,,,,2,3
12337,recover,71,18.2,57.3,hidden15f,,,,,,15,,3,2
12348,death,71,18.3,58.1,age12_hits3,,,,,,,,1,3
12366,recover,71,18.3,57.5,hidden18f,,,,,,18,,3,2
12407,death,71,19.6,56.6,age42_hits26,,,,,,,,2,3
12419,recover,71,17.6,57.4,hidden12f,,,,,,12,,2,2
12498,death,71,19.5,57.3,age80_hits49,,,,,,,,1,3
12520,recover,71,17.7,57.3,hidden22f,,,,,,22,,2,2
12556,exit,70,153.2,36.7,exit,,,,,,,,1,3
12556,death,70,153.2,36.7,age658_hits447,,,,,,,,1,3
12563,birth,70,153.2,35.0,duplicate_promoted_reid,69,7.9,0,70,1.7,7,1,2,3
12575,exit,70,153.4,34.7,exit,,,,,,,,1,3
12575,death,70,153.4,34.7,age13_hits3,,,,,,,,1,3
12576,death,71,18.1,57.7,age57_hits27,,,,,,,,1,2
12579,birth,70,153.4,34.0,duplicate_promoted_reid,69,8.2,0,70,0.6,4,1,3,2
12579,recover,71,18.1,57.5,hidden3f,,,,,,3,,3,2
12588,death,71,18.1,57.5,age10_hits1,,,,,,,,1,3
12590,birth,71,17.9,57.3,returning_reid,69,129.6,0,71,0.3,2,0,2,3
12643,death,71,18.6,57.6,age54_hits38,,,,,,,,1,3
12660,recover,71,18.2,57.6,hidden17f,,,,,,17,,3,2
12669,death,71,18.2,57.6,age10_hits1,,,,,,,,1,3
12680,birth,71,18.7,57.7,returning_reid,69,129.3,0,71,0.2,37,0,3,3
12690,death,71,15.5,57.0,age11_hits2,,,,,,,,1,3
12727,recover,71,18.0,57.5,hidden37f,,,,,,37,,3,2
12760,death,71,19.1,57.5,age34_hits19,,,,,,,,2,3
12795,recover,71,18.3,57.4,hidden35f,,,,,,35,,3,2
12805,death,71,18.3,57.1,age11_hits2,,,,,,,,1,3
12806,exit,69,152.9,36.4,exit,,,,,,,,0,2
12806,death,69,152.9,36.4,age992_hits884,,,,,,,,0,2
12808,recover,71,18.6,57.2,hidden3f,,,,,,3,,2,1
12813,birth,69,153.6,35.4,duplicate_promoted_reid,70,8.4,0,69,1.3,7,1,3,3
12822,death,71,18.5,57.4,age15_hits5,,,,,,,,1,3
12859,recover,71,18.2,57.4,hidden37f,,,,,,37,,2,2
12859,exit,69,153.6,32.0,exit,,,,,,,,2,3
12859,death,69,153.6,32.0,age47_hits20,,,,,,,,2,3
12864,birth,69,153.4,34.1,duplicate_promoted_reid,70,8.9,0,69,2.2,5,1,2,3
12872,death,71,16.1,56.9,age14_hits4,,,,,,,,2,3
12931,recover,71,17.9,57.4,hidden59f,,,,,,59,,2,2
12958,death,71,17.8,57.5,age28_hits11,,,,,,,,1,3
12970,recover,71,18.4,57.0,hidden12f,,,,,,12,,3,2
12991,exit,70,164.1,36.7,exit,,,,,,,,1,3
12991,death,70,164.1,36.7,age413_hits347,,,,,,,,1,3
12992,death,71,19.0,57.3,age23_hits8,,,,,,,,1,2
13003,recover,71,18.2,57.6,hidden11f,,,,,,11,,2,1
13055,death,71,17.4,57.8,age53_hits18,,,,,,,,1,2
13068,recover,71,18.2,57.3,hidden13f,,,,,,13,,2,1
13082,birth,72,154.0,36.0,duplicate_promoted,69,9.5,0,71,138.3,27,1,2,3
13086,exit,71,23.6,56.7,exit,,,,,,,,2,3
13086,death,71,23.6,56.7,age19_hits6,,,,,,,,2,3
13088,birth,71,16.8,57.5,returning_reid,69,131.0,0,71,0.7,33,0,3,3
13097,death,71,16.8,57.5,age10_hits1,,,,,,,,2,3
13112,death,69,146.6,34.1,age249_hits188,,,,,,,,1,2
13116,recover,69,145.6,33.5,hidden4f,72,,,,,4,,2,1
13160,exit,72,130.9,32.2,exit,,,,,,,,1,2
13160,death,72,130.9,32.2,age79_hits53,,,,,,,,1,2
13165,birth,72,143.6,31.9,duplicate_promoted_reid,69,10.1,0,72,12.7,5,1,2,2
13183,exit,69,152.7,33.9,exit,,,,,,,,1,2
13183,death,69,152.7,33.9,age68_hits54,,,,,,,,1,2
13205,birth,69,153.0,33.8,duplicate_promoted_reid,72,11.9,0,69,0.3,22,1,2,2
13336,exit,72,152.7,37.3,exit,,,,,,,,1,2
13336,death,72,152.7,37.3,age172_hits157,,,,,,,,1,2
13345,birth,73,17.9,57.5,genuine,69,138.6,0,72,136.3,9,0,2,2
13362,exit,69,159.1,46.2,exit,,,,,,,,0,2
13362,death,69,159.1,46.2,age158_hits119,,,,,,,,0,2
13365,death,73,18.7,57.6,age21_hits3,,,,,,,,0,1
13587,recover,73,17.9,57.4,hidden222f,,,,,,222,,1,0
13596,death,73,17.9,57.4,age10_hits1,,,,,,,,0,1
13625,birth,73,18.0,57.2,returning_reid,,,,73,0.3,29,0,1,1
13636,death,73,18.8,57.1,age12_hits2,,,,,,,,0,1
13681,recover,73,17.8,57.4,hidden45f,,,,,,45,,1,0
13690,death,73,17.8,57.4,age10_hits1,,,,,,,,0,1
13723,birth,73,18.4,57.3,returning_reid,,,,73,0.5,33,0,1,1
13732,death,73,18.4,57.3,age10_hits1,,,,,,,,0,1
13753,birth,73,17.9,57.2,returning_reid,,,,73,0.5,21,0,1,1
13762,death,73,17.9,57.2,age10_hits1,,,,,,,,0,1
13892,birth,74,17.8,57.2,genuine,,,,,,,0,1,1
13902,death,74,19.6,58.0,age11_hits2,,,,,,,,0,1
13918,recover,74,18.1,57.6,hidden16f,,,,,,16,,1,0
13938,death,74,18.6,57.2,age21_hits4,,,,,,,,0,1
13953,recover,74,19.5,57.1,hidden15f,,,,,,15,,1,0
13962,death,74,19.5,57.1,age10_hits1,,,,,,,,0,1
14056,birth,75,17.9,57.4,genuine,,,,,,,0,1,1
14065,death,75,17.9,57.4,age10_hits1,,,,,,,,0,1
14098,birth,75,18.0,57.6,returning_reid,,,,75,0.2,33,0,1,1
14114,death,75,18.7,56.6,age17_hits3,,,,,,,,0,1
14162,recover,75,19.3,56.9,hidden48f,,,,,,48,,1,0
14171,death,75,19.3,56.9,age10_hits1,,,,,,,,0,1
14380,birth,76,17.4,57.7,genuine,,,,,,,0,1,1
14389,death,76,17.4,57.7,age10_hits1,,,,,,,,0,1
14524,birth,77,18.0,57.3,genuine,,,,,,,0,1,1
14534,death,77,17.7,57.2,age11_hits2,,,,,,,,0,1
14667,recover,77,17.5,57.7,hidden133f,,,,,,133,,1,0
14678,death,77,19.1,55.9,age12_hits3,,,,,,,,0,1
14695,recover,77,17.6,57.4,hidden17f,,,,,,17,,1,0
14712,death,77,19.3,56.6,age18_hits3,,,,,,,,0,1
14877,recover,77,17.9,57.7,hidden165f,,,,,,165,,1,0
14888,death,77,17.6,57.7,age12_hits3,,,,,,,,0,1
14890,recover,77,17.7,57.3,hidden2f,,,,,,2,,1,0
14899,death,77,17.7,57.3,age10_hits1,,,,,,,,0,1
14910,birth,77,17.8,57.3,returning_reid,,,,77,0.1,11,0,1,1
14919,death,77,17.8,57.3,age10_hits1,,,,,,,,0,1
14957,birth,77,16.9,57.9,returning_reid,,,,77,1.1,38,0,1,1
14966,death,77,16.9,57.9,age10_hits1,,,,,,,,0,1
