frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
6853,birth,83,137.5,40.0,gate_miss,81,90.0,0,,,,0,2,2
6862,exit,81,92.5,120.8,exit,,,,,,,,0,2
6862,death,81,92.5,120.8,age99_hits90,,,,,,,,0,2
6865,death,83,139.4,39.2,age13_hits2,,,,,,,,0,1
6874,birth,84,66.0,117.3,returning,,,,81,26.7,12,0,1,1
6896,birth,83,137.8,39.3,returning_reid,84,106.2,9,83,1.6,31,0,1,2
6896,exit,84,71.4,122.2,exit,,,,,,,,1,2
6896,death,84,71.4,122.2,age23_hits13,,,,,,,,1,2
6897,birth,84,67.2,117.4,returning_reid,,,,84,6.4,1,0,1,2
6905,death,83,137.8,39.3,age10_hits1,,,,,,,,1,2
6944,exit,84,65.1,120.0,exit,,,,,,,,0,1
6944,death,84,65.1,120.0,age48_hits28,,,,,,,,0,1
6946,birth,84,66.3,117.0,returning_reid,,,,84,3.3,2,0,1,1
6972,exit,84,60.7,119.7,exit,,,,,,,,0,1
6972,death,84,60.7,119.7,age27_hits18,,,,,,,,0,1
6975,birth,84,54.1,117.6,returning_reid,,,,84,6.9,3,0,1,1
6995,birth,85,140.1,5.5,genuine,84,134.5,7,,,,0,1,2
6997,exit,84,64.0,116.3,exit,,,,,,,,0,2
6997,death,84,64.0,116.3,age23_hits11,,,,,,,,0,2
7004,death,85,140.1,5.5,age10_hits1,,,,,,,,0,1
7020,birth,84,59.0,116.1,returning_reid,,,,84,5.1,23,0,1,1
7041,birth,85,142.2,8.9,returning_reid,84,132.1,0,85,4.0,37,0,2,2
7050,death,85,142.2,8.9,age10_hits1,,,,,,,,0,2
7058,exit,84,54.0,119.6,exit,,,,,,,,0,1
7058,death,84,54.0,119.6,age39_hits27,,,,,,,,0,1
7071,birth,84,62.1,117.6,returning_reid,,,,84,8.4,13,0,1,1
7105,exit,84,59.1,116.3,exit,,,,,,,,0,1
7105,death,84,59.1,116.3,age35_hits7,,,,,,,,0,1
7114,birth,84,62.3,117.2,returning_reid,,,,84,3.4,9,0,1,1
7189,birth,86,42.2,19.1,genuine,84,98.6,1,,,,0,1,2
7202,exit,86,51.4,15.3,exit,,,,,,,,1,2
7202,death,86,51.4,15.3,age14_hits4,,,,,,,,1,2
7214,birth,86,46.8,18.2,returning_reid,84,100.7,0,86,5.4,12,0,2,2
7230,exit,86,39.9,18.7,exit,,,,,,,,1,2
7230,death,86,39.9,18.7,age17_hits3,,,,,,,,1,2
7235,birth,86,38.4,19.7,returning_reid,84,100.5,0,86,1.8,5,0,2,2
7283,exit,86,12.7,30.4,exit,,,,,,,,1,2
7283,death,86,12.7,30.4,age49_hits35,,,,,,,,1,2
7345,birth,87,137.4,40.1,genuine,84,106.2,0,,,,0,2,2
7355,death,87,137.4,39.8,age11_hits2,,,,,,,,1,2
